"","Symbol","Description","NED1","NED2","NED3","NED4","DS1","DS2","DS3","DS4","Biotypes","EntrezID"
"3852","AGAP3","ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]",72,35,268,70,47,51,80,64,"protein_coding",116988
"3853","KRBA1","KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228]",17,23,74,14,9,18,16,22,"protein_coding",84626
"3854","ZNF767P","zinc finger family member 767, pseudogene [Source:HGNC Symbol;Acc:HGNC:21884]",89,72,423,184,106,58,118,143,"transcribed_unprocessed_pseudogene",79970
"3855","BTG1","BTG anti-proliferation factor 1 [Source:HGNC Symbol;Acc:HGNC:1130]",6104,2750,21118,6175,6785,6435,8874,5707,"protein_coding",694
"3856","C12orf29","chromosome 12 open reading frame 29 [Source:HGNC Symbol;Acc:HGNC:25322]",36,39,158,41,22,23,39,51,"protein_coding",91298
"3857","ATP13A3","ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113]",244,169,1151,260,243,150,283,244,"protein_coding",79572
"3858","TMTC1","transmembrane O-mannosyltransferase targeting cadherins 1 [Source:HGNC Symbol;Acc:HGNC:24099]",25,6,1,23,48,7,36,31,"protein_coding",83857
"3859","KRAS","KRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:6407]",51,36,305,119,42,31,70,59,"protein_coding",3845
"3860","IPO8","importin 8 [Source:HGNC Symbol;Acc:HGNC:9853]",123,92,652,132,128,75,151,167,"protein_coding",10526
"3861","LARS1","leucyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6512]",77,58,199,46,41,16,55,138,"protein_coding",51520
"3862","IMPA1","inositol monophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:6050]",65,46,327,86,57,46,102,132,"protein_coding",3612
"3863","LRRCC1","leucine rich repeat and coiled-coil centrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:29373]",17,10,55,3,6,11,8,17,"protein_coding",85444
"3864","E2F5","E2F transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3119]",45,30,148,45,19,9,30,41,"protein_coding",1875
"3865","CA1","carbonic anhydrase 1 [Source:HGNC Symbol;Acc:HGNC:1368]",2334,2581,2782,1624,5210,840,503,1969,"protein_coding",759
"3866","CCDC59","coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]",15,16,73,21,5,9,7,33,"protein_coding",29080
"3867","SWAP70","switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]",60,70,468,57,58,24,61,193,"protein_coding",23075
"3868","ARNTL","aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]",174,65,1056,300,221,145,179,262,"protein_coding",406
"3869","AMPD3","adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]",427,194,1391,515,429,288,455,247,"protein_coding",272
"3870","SBF2","SET binding factor 2 [Source:HGNC Symbol;Acc:HGNC:2135]",202,64,1606,338,391,181,439,288,"protein_coding",81846
"3871","MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]",1287,1222,3051,739,1410,324,404,883,"protein_coding",9645
"3872","RRAS2","RAS related 2 [Source:HGNC Symbol;Acc:HGNC:17271]",70,42,319,65,46,22,64,86,"protein_coding",22800
"3873","HSD17B4","hydroxysteroid 17-beta dehydrogenase 4 [Source:HGNC Symbol;Acc:HGNC:5213]",376,280,1311,256,193,148,285,516,"protein_coding",3295
"3874","ZFC3H1","zinc finger C3H1-type containing [Source:HGNC Symbol;Acc:HGNC:28328]",176,131,1094,271,191,147,317,181,"protein_coding",196441
"3875","SARAF","store-operated calcium entry associated regulatory factor [Source:HGNC Symbol;Acc:HGNC:28789]",3849,2464,11622,3348,2632,2786,3907,3524,"protein_coding",51669
"3876","RNF122","ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]",250,71,633,235,318,220,356,193,"protein_coding",79845
"3877","DPF2","double PHD fingers 2 [Source:HGNC Symbol;Acc:HGNC:9964]",681,273,2307,664,471,540,582,515,"protein_coding",5977
"3878","MEN1","menin 1 [Source:HGNC Symbol;Acc:HGNC:7010]",133,151,528,234,115,115,187,150,"protein_coding",4221
"3879","ERG28","ergosterol biosynthesis 28 homolog [Source:HGNC Symbol;Acc:HGNC:1187]",186,199,864,174,147,134,229,301,"protein_coding",11161
"3880","DGLUCY","D-glutamate cyclase [Source:HGNC Symbol;Acc:HGNC:20498]",486,74,2022,755,558,786,629,246,"protein_coding",80017
"3881","NUMB","NUMB endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]",1396,266,6682,1347,1547,1501,1383,1154,"protein_coding",8650
"3882","TTC9","tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20267]",130,74,624,194,108,83,197,135,"protein_coding",23508
"3883","EIF2S1","eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]",36,45,154,11,2,9,21,82,"protein_coding",1965
"3884","LOXL2","lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]",11,22,71,31,16,10,19,22,"protein_coding",4017
"3885","ELP3","elongator acetyltransferase complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:20696]",138,70,708,134,120,54,184,179,"protein_coding",55140
"3886","CTIF","cap binding complex dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]",75,29,145,41,42,16,48,46,"protein_coding",9811
"3887","MBD2","methyl-CpG binding domain protein 2 [Source:HGNC Symbol;Acc:HGNC:6917]",832,653,4240,667,690,518,603,1157,"protein_coding",8932
"3888","MRPS36","mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:HGNC:16631]",25,19,95,42,14,17,25,45,"protein_coding",92259
"3889","CDK7","cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]",53,35,165,17,30,32,33,58,"protein_coding",1022
"3890","CD180","CD180 molecule [Source:HGNC Symbol;Acc:HGNC:6726]",93,43,749,112,67,33,185,100,"protein_coding",4064
"3891","IRAK2","interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]",17,4,86,45,29,16,29,12,"protein_coding",3656
"3892","VHL","von Hippel-Lindau tumor suppressor [Source:HGNC Symbol;Acc:HGNC:12687]",326,214,1145,171,247,197,234,247,"protein_coding",7428
"3893","BHLHE40","basic helix-loop-helix family member e40 [Source:HGNC Symbol;Acc:HGNC:1046]",1097,446,2761,1068,660,335,745,910,"protein_coding",8553
"3894","ARL8B","ADP ribosylation factor like GTPase 8B [Source:HGNC Symbol;Acc:HGNC:25564]",1119,502,4189,946,905,837,1206,911,"protein_coding",55207
"3895","EDEM1","ER degradation enhancing alpha-mannosidase like protein 1 [Source:HGNC Symbol;Acc:HGNC:18967]",591,513,2772,812,708,509,991,665,"protein_coding",9695
"3896","DPH6","diphthamine biosynthesis 6 [Source:HGNC Symbol;Acc:HGNC:30543]",7,14,49,36,3,5,20,18,"protein_coding",89978
"3897","KATNBL1","katanin regulatory subunit B1 like 1 [Source:HGNC Symbol;Acc:HGNC:26199]",27,31,252,72,40,29,105,30,"protein_coding",79768
"3898","EMC7","ER membrane protein complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:24301]",203,151,672,70,94,115,114,268,"protein_coding",56851
"3899","GSTM1","glutathione S-transferase mu 1 [Source:HGNC Symbol;Acc:HGNC:4632]",0,65,355,34,44,41,116,0,"protein_coding",2944
"3900","PRPF38B","pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]",351,232,929,278,221,187,260,406,"protein_coding",55119
"3901","TSPAN2","tetraspanin 2 [Source:HGNC Symbol;Acc:HGNC:20659]",137,49,844,274,132,75,74,132,"protein_coding",10100
"3902","VAV3","vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]",133,39,582,168,157,123,107,127,"protein_coding",10451
"3903","PSRC1","proline and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24472]",27,9,17,3,14,5,18,7,"protein_coding",84722
"3904","PTPN22","protein tyrosine phosphatase non-receptor type 22 [Source:HGNC Symbol;Acc:HGNC:9652]",379,288,1889,547,325,279,384,970,"protein_coding",26191
"3905","SORT1","sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]",342,73,1423,267,490,270,415,415,"protein_coding",6272
"3906","LAMTOR5","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 [Source:HGNC Symbol;Acc:HGNC:17955]",193,120,620,89,179,106,56,267,"protein_coding",10542
"3907","NOTCH2","notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]",1568,261,7240,1729,2030,1251,1513,1087,"protein_coding",4853
"3908","CEPT1","choline/ethanolamine phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24289]",102,62,648,70,113,69,241,155,"protein_coding",10390
"3909","CD101","CD101 molecule [Source:HGNC Symbol;Acc:HGNC:5949]",179,66,650,173,138,99,364,194,"protein_coding",9398
"3910","AP4B1","adaptor related protein complex 4 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:572]",27,26,157,37,50,40,30,74,"protein_coding",10717
"3911","NAPG","NSF attachment protein gamma [Source:HGNC Symbol;Acc:HGNC:7642]",142,137,845,153,143,52,133,134,"protein_coding",8774
"3912","SPIRE1","spire type actin nucleation factor 1 [Source:HGNC Symbol;Acc:HGNC:30622]",35,3,83,13,9,8,18,21,"protein_coding",56907
"3913","PPHLN1","periphilin 1 [Source:HGNC Symbol;Acc:HGNC:19369]",20,29,255,59,18,9,50,58,"protein_coding",51535
"3914","TMEM106C","transmembrane protein 106C [Source:HGNC Symbol;Acc:HGNC:28775]",204,133,790,124,129,86,215,149,"protein_coding",79022
"3915","SLC38A2","solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]",609,323,3397,894,734,476,819,583,"protein_coding",54407
"3916","YWHAQ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta [Source:HGNC Symbol;Acc:HGNC:12854]",884,592,3687,937,634,517,759,1254,"protein_coding",10971
"3917","KIDINS220","kinase D interacting substrate 220 [Source:HGNC Symbol;Acc:HGNC:29508]",517,265,2280,581,512,263,390,491,"protein_coding",57498
"3918","ROCK2","Rho associated coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]",152,70,536,162,85,35,110,178,"protein_coding",9475
"3919","RSAD2","radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]",174,89,153,53,114,116,1053,100,"protein_coding",91543
"3920","LPIN1","lipin 1 [Source:HGNC Symbol;Acc:HGNC:13345]",97,46,373,109,69,61,115,53,"protein_coding",23175
"3921","CMPK2","cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]",237,96,351,97,192,180,677,77,"protein_coding",129607
"3922","IAH1","isoamyl acetate hydrolyzing esterase 1 (putative) [Source:HGNC Symbol;Acc:HGNC:27696]",91,99,451,82,80,64,82,185,"protein_coding",285148
"3923","LDHA","lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]",425,284,1613,161,232,228,311,665,"protein_coding",3939
"3924","IL6ST","interleukin 6 cytokine family signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]",130,139,563,115,137,71,128,148,"protein_coding",3572
"3925","NAV1","neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]",18,2,133,18,6,14,28,14,"protein_coding",89796
"3926","CDC73","cell division cycle 73 [Source:HGNC Symbol;Acc:HGNC:16783]",165,91,798,140,87,106,177,150,"protein_coding",79577
"3927","TIMM17A","translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315]",101,70,301,41,37,44,78,128,"protein_coding",10440
"3928","NARS1","asparaginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7643]",115,167,510,63,48,35,84,241,"protein_coding",4677
"3929","RELCH","RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing [Source:HGNC Symbol;Acc:HGNC:29289]",112,45,692,152,165,77,174,107,"protein_coding",57614
"3930","RBM17","RNA binding motif protein 17 [Source:HGNC Symbol;Acc:HGNC:16944]",231,333,1000,152,116,112,163,528,"protein_coding",84991
"3931","IL15RA","interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]",45,32,149,23,32,47,45,53,"protein_coding",3601
"3932","CCNH","cyclin H [Source:HGNC Symbol;Acc:HGNC:1594]",95,43,545,93,54,32,105,99,"protein_coding",902
"3933","TMEM241","transmembrane protein 241 [Source:HGNC Symbol;Acc:HGNC:31723]",33,8,38,14,17,3,10,26,"protein_coding",85019
"3934","DOCK2","dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]",692,241,3968,574,885,545,793,850,"protein_coding",1794
"3935","KLRD1","killer cell lectin like receptor D1 [Source:HGNC Symbol;Acc:HGNC:6378]",496,199,2657,419,527,193,379,967,"protein_coding",3824
"3936","KLRC1","killer cell lectin like receptor C1 [Source:HGNC Symbol;Acc:HGNC:6374]",66,16,95,25,9,10,40,26,"protein_coding",3821
"3937","MYBPC3","myosin binding protein C3 [Source:HGNC Symbol;Acc:HGNC:7551]",45,2,33,12,24,56,21,12,"protein_coding",4607
"3938","DDB2","damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]",60,33,198,74,37,54,47,70,"protein_coding",1643
"3939","ACP2","acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]",35,23,184,42,58,47,77,59,"protein_coding",53
"3940","RTL8C","retrotransposon Gag like 8C [Source:HGNC Symbol;Acc:HGNC:2569]",69,44,217,46,64,40,86,71,"protein_coding",8933
"3941","RAB33A","RAB33A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9773]",16,16,64,14,8,9,42,31,"protein_coding",9363
"3942","RBMX2","RNA binding motif protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:24282]",7,24,52,8,8,11,6,51,"protein_coding",51634
"3943","STK26","serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]",132,53,668,173,93,101,159,254,"protein_coding",51765
"3944","PUM1","pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]",205,123,1038,216,201,123,210,196,"protein_coding",9698
"3945","SPOCD1","SPOC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26338]",33,12,41,54,0,12,29,15,"protein_coding",90853
"3946","YARS1","tyrosyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12840]",136,154,576,70,91,67,127,181,"protein_coding",8565
"3947","GNL2","G protein nucleolar 2 [Source:HGNC Symbol;Acc:HGNC:29925]",74,108,409,24,42,46,93,205,"protein_coding",29889
"3948","AGO4","argonaute RISC component 4 [Source:HGNC Symbol;Acc:HGNC:18424]",764,180,3424,1123,1220,639,807,605,"protein_coding",192670
"3949","BTF3L4","basic transcription factor 3 like 4 [Source:HGNC Symbol;Acc:HGNC:30547]",15,11,125,14,11,5,19,46,"protein_coding",91408
"3950","TUT4","terminal uridylyl transferase 4 [Source:HGNC Symbol;Acc:HGNC:28981]",65,74,558,72,67,42,136,121,"protein_coding",23318
"3951","PRPF38A","pre-mRNA processing factor 38A [Source:HGNC Symbol;Acc:HGNC:25930]",69,87,682,79,68,45,90,210,"protein_coding",84950
"3952","DSC2","desmocollin 2 [Source:HGNC Symbol;Acc:HGNC:3036]",102,25,564,108,225,162,56,123,"protein_coding",1824
"3953","ELP2","elongator acetyltransferase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:18248]",71,57,345,77,35,27,37,102,"protein_coding",55250
"3954","TPGS2","tubulin polyglutamylase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24561]",785,730,1220,548,804,272,245,350,"protein_coding",25941
"3955","TIMM10","translocase of inner mitochondrial membrane 10 [Source:HGNC Symbol;Acc:HGNC:11814]",45,66,186,41,18,18,48,135,"protein_coding",26519
"3956","DHX34","DExH-box helicase 34 [Source:HGNC Symbol;Acc:HGNC:16719]",316,41,758,371,332,420,435,123,"protein_coding",9704
"3957","FADS2","fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]",59,134,263,95,339,39,224,80,"protein_coding",9415
"3958","TMEM258","transmembrane protein 258 [Source:HGNC Symbol;Acc:HGNC:1164]",249,193,724,135,141,193,195,311,"protein_coding",746
"3959","TCN1","transcobalamin 1 [Source:HGNC Symbol;Acc:HGNC:11652]",44,21,140,86,61,42,67,36,"protein_coding",6947
"3960","C5AR2","complement C5a receptor 2 [Source:HGNC Symbol;Acc:HGNC:4527]",1153,118,1896,1132,998,1439,980,402,"protein_coding",27202
"3961","TMEM165","transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760]",721,555,2087,529,573,330,519,596,"protein_coding",55858
"3962","UBAC2","UBA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20486]",204,134,1005,225,181,155,291,291,"protein_coding",337867
"3963","ARGLU1","arginine and glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:25482]",257,296,1536,317,167,112,359,551,"protein_coding",55082
"3964","TPP2","tripeptidyl peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12016]",566,426,2626,694,443,258,803,757,"protein_coding",7174
"3965","CARS2","cysteinyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25695]",178,132,791,242,155,156,153,189,"protein_coding",79587
"3966","STT3A","STT3 oligosaccharyltransferase complex catalytic subunit A [Source:HGNC Symbol;Acc:HGNC:6172]",163,129,947,194,151,199,310,243,"protein_coding",3703
"3967","SLC37A2","solute carrier family 37 member 2 [Source:HGNC Symbol;Acc:HGNC:20644]",117,7,299,77,62,41,69,83,"protein_coding",219855
"3968","WDR36","WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]",140,70,655,105,79,68,180,132,"protein_coding",134430
"3969","OSTF1","osteoclast stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:8510]",377,155,1086,151,301,237,235,474,"protein_coding",26578
"3970","RFK","riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]",46,30,243,65,42,34,77,78,"protein_coding",55312
"3971","UBQLN1","ubiquilin 1 [Source:HGNC Symbol;Acc:HGNC:12508]",269,266,722,245,175,92,259,292,"protein_coding",29979
"3972","NAA35","N-alpha-acetyltransferase 35, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:24340]",57,43,244,38,45,34,39,97,"protein_coding",60560
"3973","ANXA1","annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]",1776,2028,9165,1414,774,985,1134,4024,"protein_coding",301
"3974","CEMIP2","cell migration inducing hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:11869]",101,69,668,160,149,65,189,127,"protein_coding",23670
"3975","AGTPBP1","ATP/GTP binding carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:17258]",139,132,604,225,138,100,242,166,"protein_coding",23287
"3976","GOLM1","golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]",19,10,72,13,11,8,10,99,"protein_coding",51280
"3977","PSAT1","phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]",16,34,111,5,27,19,12,15,"protein_coding",29968
"3978","ADAM19","ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]",415,144,1322,421,566,328,456,307,"protein_coding",8728
"3979","HAVCR2","hepatitis A virus cellular receptor 2 [Source:HGNC Symbol;Acc:HGNC:18437]",90,18,304,99,86,34,80,102,"protein_coding",84868
"3980","CCNJL","cyclin J like [Source:HGNC Symbol;Acc:HGNC:25876]",287,22,848,186,458,255,403,131,"protein_coding",79616
"3981","TAOK3","TAO kinase 3 [Source:HGNC Symbol;Acc:HGNC:18133]",113,115,775,157,147,59,132,335,"protein_coding",51347
"3982","USP30","ubiquitin specific peptidase 30 [Source:HGNC Symbol;Acc:HGNC:20065]",60,26,321,59,67,58,62,38,"protein_coding",84749
"3983","FBXO21","F-box protein 21 [Source:HGNC Symbol;Acc:HGNC:13592]",79,57,243,62,40,33,82,75,"protein_coding",23014
"3984","OASL","2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090]",51,9,124,30,40,53,109,44,"protein_coding",8638
"3985","P2RX4","purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]",98,60,539,76,61,83,118,132,"protein_coding",5025
"3986","BICDL1","BICD family like cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:28095]",70,118,206,124,25,27,68,63,"protein_coding",92558
"3987","TRAFD1","TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808]",595,337,1892,488,500,521,619,609,"protein_coding",10906
"3988","DMTF1","cyclin D binding myb like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:14603]",23,57,440,142,30,13,102,177,"protein_coding",9988
"3989","TMEM243","transmembrane protein 243 [Source:HGNC Symbol;Acc:HGNC:21707]",14,15,153,17,14,14,67,20,"protein_coding",79161
"3990","CCDC146","coiled-coil domain containing 146 [Source:HGNC Symbol;Acc:HGNC:29296]",76,48,355,57,77,57,73,56,"protein_coding",57639
"3991","TMEM60","transmembrane protein 60 [Source:HGNC Symbol;Acc:HGNC:21754]",60,60,322,52,76,71,78,93,"protein_coding",85025
"3992","CD36","CD36 molecule [Source:HGNC Symbol;Acc:HGNC:1663]",627,370,2790,493,564,328,580,646,"protein_coding",948
"3993","SRPK2","SRSF protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:11306]",435,194,2315,701,330,248,402,391,"protein_coding",6733
"3994","TES","testin LIM domain protein [Source:HGNC Symbol;Acc:HGNC:14620]",238,211,1319,247,177,103,229,648,"protein_coding",26136
"3995","MDFIC","MyoD family inhibitor domain containing [Source:HGNC Symbol;Acc:HGNC:28870]",301,335,1457,384,257,189,281,425,"protein_coding",29969
"3996","MTO1","mitochondrial tRNA translation optimization 1 [Source:HGNC Symbol;Acc:HGNC:19261]",106,58,544,81,54,42,103,113,"protein_coding",25821
"3997","ANKRD6","ankyrin repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:17280]",10,8,52,8,9,15,24,29,"protein_coding",22881
"3998","CEP162","centrosomal protein 162 [Source:HGNC Symbol;Acc:HGNC:21107]",11,23,125,27,17,5,6,69,"protein_coding",22832
"3999","SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]",323,394,2051,352,256,156,457,524,"protein_coding",10492
"4000","SNX14","sorting nexin 14 [Source:HGNC Symbol;Acc:HGNC:14977]",214,87,635,255,58,93,266,238,"protein_coding",57231
"4001","NT5E","5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]",18,50,181,35,23,19,57,24,"protein_coding",4907
"4002","AKIRIN2","akirin 2 [Source:HGNC Symbol;Acc:HGNC:21407]",239,84,576,236,280,205,284,163,"protein_coding",55122
"4003","ORC3","origin recognition complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:8489]",61,39,215,36,42,25,40,70,"protein_coding",23595
"4004","MAP3K7","mitogen-activated protein kinase kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6859]",23,30,87,20,17,16,38,18,"protein_coding",6885
"4005","PRR5L","proline rich 5 like [Source:HGNC Symbol;Acc:HGNC:25878]",203,117,840,258,272,193,145,331,"protein_coding",79899
"4006","PHF21A","PHD finger protein 21A [Source:HGNC Symbol;Acc:HGNC:24156]",186,57,624,100,180,135,148,117,"protein_coding",51317
"4007","NAT10","N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830]",171,133,687,96,112,122,219,148,"protein_coding",55226
"4008","PRRG4","proline rich and Gla domain 4 [Source:HGNC Symbol;Acc:HGNC:30799]",43,7,213,26,34,72,76,58,"protein_coding",79056
"4009","CAPRIN1","cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]",598,502,2737,481,514,487,605,868,"protein_coding",4076
"4010","ATP5MC2","ATP synthase membrane subunit c locus 2 [Source:HGNC Symbol;Acc:HGNC:842]",1380,888,4422,1031,906,1220,1580,1682,"protein_coding",517
"4011","CD63","CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]",601,248,1941,442,387,362,469,750,"protein_coding",967
"4012","AVIL","advillin [Source:HGNC Symbol;Acc:HGNC:14188]",56,18,188,139,30,41,22,86,"protein_coding",10677
"4013","GDF11","growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]",43,38,125,54,19,21,56,42,"protein_coding",10220
"4014","TESPA1","thymocyte expressed, positive selection associated 1 [Source:HGNC Symbol;Acc:HGNC:29109]",359,464,1624,438,267,305,533,563,"protein_coding",9840
"4015","AGAP2","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16921]",90,58,239,76,121,81,114,112,"protein_coding",116986
"4016","CDK4","cyclin dependent kinase 4 [Source:HGNC Symbol;Acc:HGNC:1773]",82,88,252,70,54,39,95,84,"protein_coding",1019
"4017","TSPAN31","tetraspanin 31 [Source:HGNC Symbol;Acc:HGNC:10539]",184,127,832,158,91,155,171,214,"protein_coding",6302
"4018","TFCP2","transcription factor CP2 [Source:HGNC Symbol;Acc:HGNC:11748]",90,55,484,76,69,77,82,112,"protein_coding",7024
"4019","HNRNPA1","heterogeneous nuclear ribonucleoprotein A1 [Source:HGNC Symbol;Acc:HGNC:5031]",21,47,76,14,3,8,4,102,"protein_coding",3178
"4020","ACVR1B","activin A receptor type 1B [Source:HGNC Symbol;Acc:HGNC:172]",210,108,480,129,232,163,178,159,"protein_coding",91
"4021","OS9","OS9 endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:HGNC:16994]",453,261,1446,256,209,290,292,741,"protein_coding",10956
"4022","KCNH3","potassium voltage-gated channel subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:6252]",42,6,77,18,21,20,54,10,"protein_coding",23416
"4023","CD164","CD164 molecule [Source:HGNC Symbol;Acc:HGNC:1632]",2095,936,8180,2435,1852,1644,3009,2243,"protein_coding",8763
"4024","AHI1","Abelson helper integration site 1 [Source:HGNC Symbol;Acc:HGNC:21575]",19,9,130,17,6,0,17,22,"protein_coding",54806
"4025","SMPD2","sphingomyelin phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:11121]",116,50,353,80,62,57,103,177,"protein_coding",6610
"4026","MICAL1","microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20619]",1351,566,2501,848,1036,1108,1109,928,"protein_coding",64780
"4027","REPS1","RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15578]",150,79,670,223,119,80,162,253,"protein_coding",85021
"4028","STX11","syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]",971,167,2846,889,982,1097,927,770,"protein_coding",8676
"4029","TEC","tec protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11719]",21,3,17,11,4,8,19,14,"protein_coding",7006
"4030","PRADC1","protease associated domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16047]",23,14,105,17,20,27,20,39,"protein_coding",84279
"4031","CCT7","chaperonin containing TCP1 subunit 7 [Source:HGNC Symbol;Acc:HGNC:1622]",153,173,551,90,94,94,143,153,"protein_coding",10574
"4032","RAB11FIP5","RAB11 family interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:24845]",42,29,199,41,75,36,45,51,"protein_coding",26056
